780825;780825 Семья (Ленинский пр. д. 121);10274600
780827;780827 ПП Лиговский Проспект (Лиговский пр. д. 88 соор.1 лит. Г), №2;10278507
780828;780828 Экскомстрой ПП Гостиный Двор (Невский пр. д. 48 соор. 1), №1;10278471
780829;780829 Диета Улица (Софийская ул. д. 39);10278599
780830;780830 Лайм (Стремянная ул. д. 21/5 лит. А);10278483
780831;780831 Колхоз (Просвещения пр. д. 69);10278176
780832;780832 Уют (Большевиков пр. д. 24);10276466
780833;780833 Чингиз Продукты (Блохина ул. д. 16);10273365
780834;780834 Чингиз Продукты (Лизы Чайкиной ул. д. 18);10276473
780836;780836 Норма (Лени Голикова ул. д. 25 к. 2);10275579
780837;780837 Дикси (Марата ул. д. 75);10272591
780838;780838 Семья (Будапештская ул. д. 44);10278590
780839;780839 ТЦ Международный Улица (Бухарестская ул. д. 74 к. 3);10278601
780840;780840 Семья (Ленсовета ул. д. 95);10276435
780841;780841 ТЦ Румба (Васи Алексеева ул. д. 6);788663
780842;780842 ТЦ Рубикон (Гражданский пр. д. 119 лит. А);788664
780843;780843 Дикси (ЛО Кингисеппский р-н г. Кингисепп Крикковское ш. д. 4/26);10271946
780844;780844 Идея (Каменноостровский пр. д. 42);788665
780845;780845 Депо (Ольги Бергольц ул. д. 39), №1;10278187
780846;780846 АЗС Фаэтон (Витебский пр. д. 47 лит. Б);10279201
780847;780847 Метрика (Революции ш. д. 41);788666
780848;780848 В.Новгород Дикси (г. Пестово Устюженское ш. д. 2);538790
780849;780849 Дикси (Культуры пр. д. 11 к. 1 лит. А);788667
780850;780850 Дикси (Оптиков ул. д. 45);10271969
780851;780851 Полушка (Дыбенко ул. д. 13);10278993
780852;780852 Продукты (Коллонтай ул. д. 32);10273015
780853;780853 Сфера ТЦ (Солидарности пр. д. 11);10279003
780854;780854 Сфера ТЦ Тукан Улица (Боткинская ул. д. 3);10276439
780855;780855 ТК Владимирский Пассаж (Владимирский пр. д. 19), №1;788668
780856;780856 Полушка (Санкт-Петербургское ш. д. 88);10278291
780857;780857 Продукты (Фрунзе ул. д. 3);10276332
780858;780858 РеалЪ (Кирочная ул. д. 18 4Н);10278498
780859;780859 Ривер Продукты (Маршала Говорова пр. д. 25);10274404
780860;780860 Продукты (Десантников ул. д. 22 лит. А, пом. 10-Н);10276074
780861;780861 Гастроном 811 (Почтамтская ул. д. 6);10278440
780862;780862 Семья (Маршала Захарова ул. д. 56 лит. А);788669
780863;780863 Семья (Коломяжский пр. д. 28 к. 4 лит. А);10273019
780864;780864 Табак (Среднеохтинский пр. д. 25/19);788670
780865;780865 Дикси (ЛО Всеволожский р-н д. Кудрово Европейский пр. д. 3);10271995
780866;780866 Семья (Ткачей ул. д. 6);10278593
780867;780867 Народный Фермер (Подвойского ул. д. 34);788671
780868;780868 SPAR (Ленинский пр. д. 128 корп. 2 лит А);10281379
780869;780869 Семья (Коллонтай ул. д. 28);10273017
780870;780870 Гастроном 811 (Фонтанки наб. р. д. 29/66);10277929
780871;780871 Дикси (ЛО Волховский р-н с. Паша Советская ул. д. 202);10271975
780872;780872 Семья (Зины Портновой ул. д. 5);788672
780873;780873 Дикси (ЛО Кингисеппский р-н г. Кингисепп Большая Советская ул. д. 41);10271945
780874;780874 Дикси (Софийская ул. д. 28);10271983
780876;780876 Дикси (Гражданский пр. д. 118);10272010
780877;780877 Дикси (Ветеранов пр. д. 87);10271814
780878;780878 ТК Москва (Александра Невского пл. д. 2), №3;10278520
780879;780879 Продукты Улица (Олеко Дундича ул. д. 35);10276367
780880;780880 Продукты (Бассейная ул. д. 43-45);788673
780881;780881 Завод Пепси-Кола (5-й Верхний пер. д. 2);788674
780882;780882 Семья (Ленинский пр. д. 129);788675
780883;780883 Полушка (Купчинская ул. д. 1);788676
780884;780884 ТК (Ударников пр. д. 47);788677
780885;780885 ТЦ Смайл (Большевиков пр. д. 27 лит. А);788678
780886;780886 Продукты (Косыгина пр. д. 11/2);10276211
780887;780887 Народный фермер Улица (Крыленко ул. д. 21), №2;10275578
780888;780888 Полушка (Мясная ул. д. 21);788679
780889;780889 Продукты Улица (Софийская ул. д. 31);10276394
780890;780890 Семья (Ветеранов пр. д. 120);788680
780891;780891 Мера Универсам (Светлановский пр. д. 60 к. 1);10278057
780892;780892 ТРК Академ Парк (Гражданский пр. д. 41 к. 2), №1;788681
780893;780893 АЗС АЭРО (Возрождения ул. д. 36 лит. А);10277921
780894;780894 Цветы Улица (Будапештская ул. д. 77);10281307
780895;780895 Продукты (Асафьева ул. д. 4);10275871
780896;780896 Продукты Улица (Комендантский пр. д. 33);10276358
780897;780897 Призма (Бухарестская ул. д. 32);788682
780898;780898 Продукты (6-я линия В.О. д. 55 лит. А);10275863
780900;780900 Продукты (Партизана Германа ул. д. 37);10275705
780901;780901 РеалЪ (Мартынова наб. д. 12);10281378
780902;780902 Экскомстрой ПП м. Черная Речка (Академика Крылова ул. д. 4 соор. 1 лит. А), №5;10273370
780903;780903 Фунтик (Земский пер. д. 8);788683
780904;780904 Продукты (Ударников пр. д. 19);10276323
780905;780905 Продукты (Комендантский пр. д. 51);10276193
780906;780906 Продукты (Гаккелевская ул. д. 22);10275944
780907;780907 Продукты (Руднева ул. д. 1);10276294
780909;780909 Семья (Лени Голикова ул. д. 27);788684
780910;780910 Улица (Культуры пр. д. 6);10281311
780913;780913 ТСЖ Дачное Улица (Новаторов бул. д. 11);10279242
780914;780914 РосАл (2-я Советская ул., д. 23);10274701
780915;780915 Изюминка (Стахановцев ул. д. 18/12);10278188
780916;780916 Универсам Киевский (Пулковское ш. д. 107);788685
780919;780919 ДЮСШ №2 (Брянцева ул. д. 24);788804
780920;780920 Продукты (Стойкости ул. д. 28);10276310
780921;780921 Дикси (Заневский пр. д. 28);10271716
780922;780922 Улица (Гражданский пр. д. 84);10279047
780923;780923 Продукты (Хрустальная ул. д. 31);10276178
780924;780924 Лицей №150 (Светлановский пр. д. 38 к. 2);788686
780925;780925 Лицей №126 (Замшина ул. д. 14);788925
780926;780926 Лицей №179 (Ушинского ул. д. 35 к. 2);788926
780928;780928 Дикси (Реки Фонтанки наб. д. 82);10272030
780930;780930 Сфера Улица (Большевиков пр. д. 7);10277912
780931;780931 Улица (Замшина ул. д. 27);10279051
780932;780932 Улица (Революции ш. д. 21/1);10279038
780933;780933 Продукты (Волковский пр. д. 30);10275906
780934;780934 Spar (Пулковская ул. д. 14 лит. А);788687
780935;780935 Дикси (Мориса Тореза пр. д. 82);10272015
780936;780936 Пятерочка (ЛО Тосненский р-н п. Ушаки здание Торгового Центра);10273522
780937;780937 ТК Славянский Базар Улица (Пулковская ул. д. 11 лит. А);10277933
780938;780938 Продукты (Луначарского пр. д. 96 к. 2);10276226
780939;780939 Универсам (Энтузиастов пр. д. 51 к. 2);10278189
780940;780940 Гастрономчик (Садовая ул. д. 106);10278054
780941;780941 Продукты Улица (2-й Муринский пр. д. 31);10276346
780942;780942 Spar (Сиреневый бульв. д. 18 к. 1 лит. Д);788688
780944;780944 РосАл (Разъезжая ул. д. 8 лит. А пом. 1 Н);10274720
780945;780945 Продукты (Крупской ул. д. 4);10274675
780946;780946 Продукты (Мориса Тореза пр. д. 38);10276237
780947;780947 Семья (Финляндский пр. д. 1 лит. А);10276437
780950;780950 Spar (Фонтанки наб. р. д. 5/2 лит. А);10277918
780951;780951 Продукты (Таллинское ш. д. 85);10276311
780952;780952 Дикси (Гороховая ул. д. 56);10272022
780954;780954 ТК Траверс Улица (Будапештская ул. д. 33 к. 2);10278190
780955;780955 У Миши (Жени Егоровой ул. д. 12-1);10278037
780956;780956 Полушка Улица (В.О. 9-я линия, д. 64 лит. А пер. с Малым пр., ВО, д. 25);10279259
780957;780957 Семья (ЛО Кингисеппский р-н г. Кингисепп Карла Маркса пр. д. 29);10281364
780958;780958 Продукты Улица (Смолячкова ул. д. 10);10276370
780959;780959 Продукты (Союза Печатников ул. д. 17);10274601
780960;780960 Улица (Энгельса пр. д. 139);10279027
780961;780961 Аптека (Коллонтай ул. д. 7 к. 2);788689
780962;780962 Народный Фермер (Народная ул. д. 2);10278192
780964;780964 Семейный (Тельмана ул. д. 41);10279004
780966;780966 Дикси (ЛО Выборгский р-н п. Лесогорский Труда ул. д. 7);10272340
780967;780967 Продукты (Большой Сампсониевский пр. д. 39);10275905
780968;780968 ТК Польза (Уткин пр. д. 13 к. 15);10279036
780969;780969 SPAR (Солидарности пр. д. 11);788690
780970;780970 ТК Норд (Просвещения пр. д. 19), №3;10276452
780971;780971 Улица (2-й Муринский пр. д. 18);10278254
780972;780972 Продукты (Достоевского ул. д. 32);10276156
780973;780973 В.Новгород Дикси (г. Окуловка Островского ул. д. 46);10272713
780974;780974 Продукты (Черкасова ул. д. 23);10276334
780975;780975 Дикси (п. Понтонный Александра Товпеко ул. д. 18);10281111
780976;780976 SPAR (Коллонтай ул. д. 10);788691
780977;780977 Продукты (Нарвский пр. д. 10);10276250
780978;780978 Призма (Обводного канала наб. д. 118 лит. С);10278444
780979;780979 Семья (Бабушкина ул. д. 111);10278584
780980;780980 ТК Улица (Дачный пр. д. 9 к. 1);10276459
780981;780981 В.Новгород Дикси (г. Старая Русса Некрасова ул. д. 33);10272714
780982;780982 Экскомстрой ПП м. Нарвская №2;788692
780983;780983 Продукты (Маршала Тухачевского ул. д. 3);10276233
780984;780984 РосАл (Стачек пр. д. 27);10274679
780985;780985 Дикси (ЛО Выборгский р-н г. Каменногорск Ленинградское ш. д. 78);10272335
780986;780986 Семья (Седова ул. д. 154 лит. А);10277911
780988;780988 Продукты (Гражданский пр. д. 114 к. 1);10276021
780989;780989 Улица (Кантемировская ул. д. 27);10279015
780990;780990 Экскомстрой ПП м. Черная Речка (Академика Крылова ул. д. 4 соор. 1 лит. А), №2;10273368
780991;780991 Экскомстрой ПП м. Черная Речка (Академика Крылова ул. д. 4 соор. 1 лит. А), №1;10273367
780992;780992 Продукты (Гражданский пр. д. 106 к. 1);10276016
780993;780993 Былина (Достоевского ул. д. 13);10278217
780994;780994 АЗС Фаэтон (Верхняя ул. д. 10 лит. А);10279020
780996;780996 Торговые Ряды (Славы пр. д. 58 к. 2);10278251
780997;780997 Продукты (Тележная ул. д. 16);10274658
780998;780998 Продукты Улица (Заставская ул. д. 36);10276352
780999;780999 Продукты Улица (Бухарестская ул. д. 15);10276350
781000;781000 Дикси (Замшина ул. д. 56 к. 2);788693
781001;781001 Дикси (Шкапина ул. д. 2 лит. А);10272608
781002;781002 Сфера Улица (Дыбенко ул. д. 27 к. 4);10279001
781003;781003 Семья (Рихарда Зорге ул. д. 6/2), №2;788694
781004;781004 Семья (Бестужевская ул. д. 9);788695
781005;781005 SPAR (Оптиков ул. д. 40/17);788696
781006;781006 Автомойка (Малая Балканская ул. уч. №44 у д. 7 лит. А);10277919
781008;781008 Дикси (Бухарестская ул. д. 112);10271928
781009;781009 Семья (Ленсовета ул. д. 90);10279192
781010;781010 Семья (Ленинский пр. д. 76 к.1 лит. А);10279252
781011;Продукты (СПб, Дальневосточный пр. д. 69);10276448
781012;781012 Коннект (Индустриальный пр. д. 19);10275546
781013;781013 ТК Невский (Большевиков пр. д. 18), №5;788697
781014;781014 Дикси (Краснопутиловская ул. д. 12);788698
781015;781015 7 Шагов (Науки пр. д. 38 лит. А пом. 7Н);10274642
781016;781016 ТК Атмосфера (Комендантская пл. д. 1), №3;788699
781017;781017 Продукты (5-я линия В.О. д. 34);10275862
781018;781018 ТК Меркурий (Савушкина ул. д. 141), №2;10279235
781019;781019 ТК Норд (Просвещения пр. д. 19), №1;788700
781020;781020 ТК Норд (Просвещения пр. д. 19), №2;10276450
781021;781021 ТК Норд (Просвещения пр. д. 19), №4;10276454
781022;781022 ТК Норд (Просвещения пр. д. 19), №5;10279026
781023;781023 Продукты (Антонова-Овсеенко ул. д. 25 к. 1);10274400
781024;781024 ТК (п. Горелово Коммунаров ул. д. 118 А МО Виллозское сельское поселение);788701
781025;781025 ТК Заневский каскад (Заневский пр. д. 67/2), №1;788702
781026;781026 Семья (Гражданский пр. д. 75);10277910
781027;781027 SPAR (Энгельса пр. д. 145 к. 1);788703
781028;781028 Дикси (Стахановцев ул. д. 10);10272005
781029;781029 Дикси (Мориса Тореза пр. д. 39);788704
781030;781030 ТРК Континент (Стачек пр. д. 99), №3;788705
781031;781031 Семья (Новочеркасский пр. д. 52 лит. Б);788706
781032;781032 Семья (Ветеранов пр. д. 55);788707
781033;781033 Полушка (Юрия Гагарина пр. д. 42);10279195
781034;781034 Дикси (г. Петергоф Шахматова ул. д. 14);10271939
781035;781035 ТК Юго-Запад (Маршала Жукова пр. д. 35 к. 1), №1;788708
781036;781036 ТК Юго-Запад (Маршала Жукова пр. д. 35 к. 1), №2;10278245
781037;781037 Дикси (Пискаревский пр. д. 52);10271999
781038;781038 Продукты (Тамбовская ул. д. 35);10276313
781039;781039 Семья (Кондратьевский пр. д. 39);788709
781040;781040 Продукты Хагани Улица (12-я линия В.О. д. 53);10274584
781041;781041 Улица (Королева пр. д. 17 к. 1);10279222
781042;781042 У Дома Улица (Ленинский пр. д. 162 лит. А);10279203
781043;781043 Цветы Улица (Димитрова ул. д. 18);10278981
781044;781044 Дикси (ЛО Кировский р-н г. Кировск Молодежная ул. д. 10);478531
781045;781045 Дикси (ЛО Гатчинский р-н п. Кобралово Центральная ул. д. 5);10275354
781046;781046 Полушка (Смолячкова ул. д. 12);10275834
781047;781047 РеалЪ (Вознесенский пр. д. 30 лит. А);10278451
781048;781048 Полушка (Мучной пер. д. 5);10278482
781049;781049 В.Новгород Дикси (г. Великий Новгород Корсунова пр. д. 52);10272715
781050;781050 Колбаскин и Огурчиков Улица (Кантемировская ул. д. 23);788710
781051;781051 РосАл (Кондратьевский пр. д. 51 к. 1 лит. А);10274616
781052;781052 РосАл (Дыбенко ул. д. 13 к. 5 лит. А);10274657
781053;781053 Меджидов Продукты (Гражданский пр. д. 127);10275570
781054;781054 РосАл (Индустриальный пр. д. 26/24 лит. А);10274653
781055;781055 РосАл (Уточкина ул. д. 1 к. 1 лит. А);10274614
781056;781056 ТК Улица (Народная ул. д. 55);10279010
781057;781057 SPAR (Репнинская ул. д. 7);10274582
781059;781059 Продукты (Гаванская ул. д. 15);10275937
781061;781061 7 Шагов (Казанская ул. д. 33/5 лит. А пом. 2-Н);10274637
781062;781062 ИП Дуплинский Ю.А. Продукты Улица (Культуры пр. д. 29 к. 1);10275541
781063;781063 ТК (Летчика Пилютова ул. д. 50 к. 1);10276442
781064;781064 Улица (Партизана Германа ул. д. 14/117);10276464
781065;781065 ТЦ (Кржижановского ул. д. 8 лит. А);788711
781068;781068 Магазин Рюмочная 24 (Ветеранов пр. д. 51);10278221
781069;781069 Петрозаводск Дикси (г. Питкяранта Паркова ул. д. 1);10271684
781072;781072 Петрозаводск Дикси (г. Сегежа Мира ул. д. 12);10271688
781073;781073 Перекресток (Каменноостровский пр. д. 10 лит. М);10277845
781074;781074 Петрозаводск Дикси (г. Сегежа Спиридонова ул. д. 23);10271690
781076;781076 SPAR (Тамбасова ул. д. 4);788712
781077;781077 Дикси (Ветеранов пр. д. 160);10271931
781079;781079 Петрозаводск Дикси (г. Кемь Пролетарский пр. д. 37);10271606
781082;781082 SPAR (Коллонтай ул. д. 10), №2;10272959
781087;781087 ТК (Латышских Стрелков ул. д. 13 к. 1 лит. А);788713
781088;781088 Петрозаводск Дикси (г. Питряранта Пушкина ул. д. 6);10271685
781089;781089 Петрозаводск Дикси (г. Кондопога Калинина ул. д. 4);10271607
781090;781090 ТК Оазис Улица (п. Шушары п. Ленсоветовский д. 11);10276455
781091;781091 Петрозаводск Дикси (г. Петрозаводск А. Невского пр. д. 30);10271671
781093;781093 Продукты Улица (Садовая ул. д. 59);10276369
781094;781094 Дикси (Марата ул. д. 56/58);10272589
781095;781095 Магазин Рюмочная 24 (Ленинский пр. д. 91 пом. 34 Н);10278222
781097;781097 Дикси (ЛО Ломоносовский р-н п. Горбунки д. 16/2);10272435
781099;781099 Петрозаводск Дикси (г. Петрозаводск Балтийская ул. д. 21);10271674
781101;781101 SPAR (Комендантский пр. д. 24 к. 1);788714
781102;781102 РеалЪ (г. Ломоносов Жоры Антоненко ул. д. 6 к. 1);10273690
781103;781103 Ривер (Орбели ул. д. 17);10277869
781104;781104 ТК ЛиговЪ (Лиговский пр. д. 153 лит. А), №2;788715
781107;781107 Петрозаводск Дикси (г. Петрозаводск Интернационалистов бульв. д. 13);10271676
781112;781112 Лидер (Большой Сампсониевский пр. д. 14);10278030
781113;781113 РеалЪ Улица (Садовая ул. д. 100);10278456
781116;781116 Колхоз Улица (Софийская ул. д. 29/26);10278220
781118;781118 Продукты Улица (Ивановская ул. д. 9/75);10276353
781119;781119 Продукты (Новаторов бульв. д. 36);10276256
781120;781120 Дикси (ЛО Кингисеппский р-н г. Кингисепп Аптекарский пер. д. 7);10271944
781121;781121 Универсам (Рубинштейна ул. д. 16);10278457
781122;781122 Дикси (Лени Голикова ул. д. 2);10272611
781123;781123 Полушка (Народная ул. д. 98);10275828
781124;781124 Полушка (Дачный пр. д. 27);10279244
781125;781125 Полушка (Наличная ул. д. 44);10275824
781126;781126 РеалЪ (Королева пр. д. 34 к. 2);10279227
781127;781127 Продукты (Курская ул. д. 13/193);10276218
781128;781128 Продукты (Малая Бухарестская ул. д. 6 к. 1);10276228
781129;781129 ТК (Косыгина пр. д. 31 к. 1 лит. А), №1;788716
781130;781130 ТК (Косыгина пр. д. 31 к. 1 лит. А), №2;10279059
781131;781131 Больница №26 (Костюшко ул. д. 2);10275519
781132;781132 Продукты Улица (Будапештская ул. д. 87);10276348
781134;781134 Семья (Энгельса пр. д. 138);788717
781135;781135 Семья (Чкаловский пр. д. 50);788718
781136;781136 SPAR (п. Парголово Выборгское ш. д. 369 корп. 6 лит. А);10281316
781137;781137 Семья (Гаккелевская ул. д. 34 лит. А);10277909
781138;781138 Городская Больница №31 (Динамо пр. д. 3);10281323
781139;781139 Сытный (Луначарского пр. д. 11 к. 3);10279024
781140;781140 РеалЪ (Лесной пр. д. 32);788719
781141;781141 РеалЪ (Большая Морская ул. д. 28);10278437
781143;781143 Продукты (Маяковского ул. д. 18);10276234
781144;781144 Дикси (ЛО Выборгский р-н г. Выборг Большая Каменная ул. д. 76);10272303
781145;781145 Продукты (ст. Горская Приморское ш. д. 140);10276305
781146;781146 Перекресток (Свердловская наб. д. 60 лит. В);10281370
781147;781147 Пятерочка (ЛО Сланцевский р-н д. Выскатка Садовая ул. д. 5);10273401
781148;781148 Меджидов Продукты (Демьяна Бедного ул. д. 1);10275571
781150;781150 7 Шагов (8-я Советская ул. д. 7);10274674
781151;781151 7 Шагов (Северный пр. д. 75/1 лит. А пом. 5-Н);10274747
781152;781152 7 Шагов (Ушинского ул. д. 35/1 лит. А пом. 3-Н);10274628
781153;781153 7 Шагов (Киришская ул. д. 2 лит. А пом. 2Н);10274622
781154;781154 7 Шагов (Будапештская ул. д. 83/39 лит. А пом. 2-Н);10274669
781155;781155 7 Шагов (Бутлерова ул. д. 11/4 лит. А пом. 25-Н);10274732
781156;781156 7 Шагов (Бухарестская ул. д. 31/1 лит. А пом. 11-Н );10274664
781157;781157 7 Шагов (Васи Алексеева ул. д. 10 пом. 4-Н);10274641
781158;781158 Перекресток (Ленинский пр. д. 137 лит. Б пом. 2Н);10281380
781159;781159 7 Шагов (Ветеранов пр. д. 109/1,  лит. А пом. 2-Н);10274662
781160;781160 7 Шагов  (Ивана Фомина ул. д. 14/1 лит. А пом. 1-Н);10274651
781161;781161 7 Шагов (Ириновский пр. д. 21/1);10274682
781162;781162 7 Шагов (Кавалергардская ул. д. 14-16 лит. Б пом. 2-Н);10274623
781163;781163 7 Шагов (Комендантский пр.  д. 32/5 лит. А);10274678
781164;781164 7 Шагов (Коммуны ул. д. 52 лит. А пом. 2-Н);10274647
781165;781165 7 Шагов (Кондратьевский пр. д. 75/2 лит. А пом. 3-Н);10274751
781166;781166 7 Шагов (Красногвардейская пл. д. 4 лит. А пом. 8-Н);10274670
781167;781167 7 Шагов (Крупской ул. д. 16/1 лит. А пом. 5-Н);10274659
781168;781168 7 Шагов (Мориса Тореза пр. д. 28 лит. А пом.1-Н);10274640
781169;781169 7 Шагов (Ленская ул. д. 18 лит. А);788720
781170;781170 7 Шагов (Литейный пр. д. 35 лит. А пом. 9-Н);10274621
781171;781171 7 Шагов (Малая Балканская ул. д. 20 лит. А пом. 5-Н);10274595
781172;781172 7 Шагов (Маршала Жукова пр. д. 30/4 лит. А пом. 1-Н);10274685
781173;781173 7 Шагов (Металлистов пр. д. 64 лит. А пом. 1-Н);10274668
781174;781174 7 Шагов (Московский пр. д. 65 лит. Б);10274672
781175;781175 7 Шагов (Московское ш. д. 6 лит. А пом. 4-Н);10274660
781176;781176 7 Шагов (Народная ул. д. 6 лит. А пом. 3-Н);10275443
781177;781177 7 Шагов (Новосмоленская наб. д. 1 лит. Ж пом. 1-Н);10274655
781178;781178 7 Шагов (Обуховской Обороны пр. д. 138/2 лит. А пом. 142-Н);10274661
781179;781179 7 Шагов (Перекупной пер. д. 8 лит. А пом. 1-Н);10274665
781180;781180 7 Шагов (Подольская ул. д. 38 лит. А пом. 1-Н);788721
781181;781181 7 Шагов (Просвещения пр. д. 54 лит. А пом. 2-Н);10274649
781182;781182 7 Шагов (Пятилеток пр. д. 13/1 лит. А пом. 44-Н);10274648
781183;781183 7 Шагов (Саперный пер. д. 9 лит. А пом. 1-Н);10274609
781184;781184 7 Шагов (Седова ул. д. 29 лит. А пом. 6-Н);10274578
781185;781185 7 Шагов (Старо-Петергофский пр. д. 37 лит. А пом. 4-Н);10274643
781186;781186 7 Шагов (Троицкий пр. д. 4 лит. В пом. 3-Н);10274715
781187;781187 7 Шагов (Энгельса пр. д. 134 к. 1 лит. А);10274676
781188;781188 7 Шагов (Туристская ул. д. 23/5 лит. А пом. 26-Н);10274652
781189;781189 7 Шагов (Ударников пр. д. 40 лит. А пом. 1-Н);788722
781190;781190 7 Шагов (Художников пр. д. 14 лит. А пом. 1-Н);10274680
781191;781191 7 Шагов (Шлиссельбургский пр. д. 7 лит.А пом. 3-Н);10274493
781192;781192 7 Шагов (Революции ш. д. 31 лит. А пом. 5-Н);10274666
781193;781193 7 Шагов Улица (Большевиков пр. д. 24/1 лит. А);10274620
781194;781194 7 Шагов (Большевиков пр. д. 24/1 лит. А);10274686
781195;781195 РосАл (Коллонтай ул. д. 24 к. 2);10273016
781196;781196 РеалЪ (Комендантский пр. д. 17 к. 1);10276420
781197;781197 Меджидов Продукты (Металлистов пр. д. 108);10275574
781198;781198 РосАл (Декабристов ул. д. 33);788723
781199;781199 Сфера Улица (Пискаревский пр. д. 20);10277833
781200;781200 Полушка (Савушкина ул. д. 139);10277932
781201;781201 Полушка (Казанская ул. д. 34);10278447
781202;781202 Продукты (8-я Советская ул. д. 23);10275865
781203;781203 SPAR (ЛО Выборгский р-н  г. Выборг, ул. Приморская 25А;10272962
781204;781204 Дикси (Средний пр. В.О. д. 99/18 лит. А);10271825
781205;781205 Мера Универсам (Кушелевская дор. д. 3 кор. 2);10279043
781206;781206 Лайм (Полтавский проезд д. 2);10278500
781207;781207 Полушка (Верейская ул. д. 33);10275773
781208;781208 ТК Зебра (Косыгина пр. д. 30);10276446
781209;781209 Лайм (Типанова ул. д. 27);788724
781210;781210 Меджидов Продукты (Ушинского ул. д. 25 к. 1);10275576
781213;781213 РосАл (Маяковского ул. д. 30);10274635
781214;781214 РосАл (Вознесенский пр. д. 35);10274630
781215;781215 РосАл (Лесной пр. д. 61 к. 3);10274605
781216;781216 Полушка (Бабушкина ул. д. 17);10278594
781217;781217 Полушка (Будапештская ул. д. 53);10278609
781218;781218 Дикси (Большая Зеленина ул. д. 14/18);10271921
781219;781219 Лайм (Пограничника Гарькавого ул. д. 33);788725
781220;781220 Дикси (Купчинская ул. д. 15);10272033
781221;781221 Полушка (Рылеева ул. д. 15/39);10275832
781222;781222 Полушка (Новочеркасский пр. д. 52 А);10279041
781223;781223 Полушка (Софийская ул. д. 29);788726
781224;781224 Полушка (Энергетиков пр. д. 50);10274409
781225;781225 СПб, пр. Славы д. 21;10278649
781226;781226 Дикси (г. Красное Село Гвардейская ул. д. 19 к. 1);10271934
781227;781227 БЦ Престиж (Московское ш. д. 25 корп. 1 лит. А);10275535
781228;781228 Дикси (Композиторов ул. д. 31 к. 1 лит. А);10272012
781229;781229 Дикси (ЛО Волховский р-н г. Волхов Мичурина ул. д. 1);478535
781232;781232 Продукты Улица (Олеко Дундича ул. д. 18 к. 5);10276365
781233;781233 Цветы Улица (Королева/Сизова пр. уч. 31 у д. 24);10278256
781234;781234 ПП Лиговский Проспект (Лиговский пр. д. 88 соор.1 лит. Г), №1;788727
781236;781236 РеалЪ (Варшавская ул. д. 6);10281384
781238;781238 РосАл (Английский пр. д. 48);10274644
781239;781239 РеалЪ (Конюшенный пер. д. 1);10278529
781240;781240 Ривер (Революции ш. д. 15);10277873
781241;781241 Центр Спорта Центрального Района (Кирочная ул. д. 50 лит. А), №;788806
781242;781242 Смайл (Гастроном 811) (Мебельная ул. д. 19 к. 2);788728
781244;781244 Ривер (Пятилеток пр. д. 15 к. 8);10277871
781245;781245 РосАл (Союза Печатников ул. д. 28/29);10274604
781246;781246 РосАл (Байконурская ул. д. 13);788729
781247;781247 Продукты ООО Земляк (ЛО Тосненский р-н пгт Рябово Ленинградская ул. д. 1);478516
781248;781248 Продукты (Искровский пр. д. 29 к. 2);10276170
781249;781249 Полушка (Вавиловых ул. д. 13 к. 1 лит. А);788730
781250;781250 Полушка (Авиаконструкторов пр. д. 38);10279232
781252;781252 Гастроном 811 (Обводного канала наб. д. 122);788731
781253;781253 Полушка (Софийская ул. д. 47);788732
781254;781254 Полушка (Будапештская ул. д. 8/5 лит. А);10275763
781255;781255 Дикси (п. Шушары Вишерская ул. д. 22);10271980
781256;781256 Офис (Малоохтинский пр. д. 64 лит. В) №2;10271885
781257;781257 SPAR (Серебристый бульв. д. 19 к. 1);788733
781258;781258 7 Шагов (Марата ул. д. 54/34 лит. А пом. 1-Н);10274646
781259;781259 7 Шагов (Будапештская ул. д. 97 лит. А);10274671
781260;781260 Аптека (Пятилеток пр. д. 9 к. 1);788734
781262;781262 РеалЪ (Полозова ул. д. 2);10273679
781264;781264 Дикси (ЛО Сланцевский р-н г. Сланцы Кирова ул. д. 53);10272448
781267;781267 Экскомстрой ПП м. Автово (Стачек пр. д. 90 соор. 1 лит. А), №3;10279237
781268;781268 В.Новгород Дикси (д. Волот Вокзальная ул. д. 1);10272716
781270;781270 ТК (Маршала Захарова ул. д. 21);10279249
781271;781271 Дикси (Большая Зеленина ул. д. 14);10271920
781272;781272 РеалЪ (Каменноостровский пр. д. 59);10276418
781273;781273 РеалЪ (п. Парголово Заречная ул. д. 37);10273396
781274;781274 7 Шагов (Чекистов ул. д. 20 лит. А пом. 23 Н);788735
781276;781276 Продукты (Авиаконструкторов пр. д. 6);10275868
781277;781277 Петрозаводск Дикси (г. Петрозаводск Анохина ул. д. 41);10271672
781279;781279 Олеко (Бухарестская ул. д. 144 лит. А);10278983
781280;781280 Дикси (ЛО Гатчинский р-н п. Сиверский Заводская ул. д. 9);10275355
781281;781281 Семья (ЛО Кингисеппский р-н г. Кингисепп Воровского ул. д. 22);10281957
781282;781282 Теле2 (ЛО Лужский р-н г. Луга Победы ул. д. 14);10272933
781286;781286 Петрозаводск Дикси (г. Олонец Урицкого ул. д. 2 б);10271610
781287;781287 РосАл (Пушкинская ул. д. 19 лит. А);10274650
781288;781288 РосАл (Маршала Захарова ул. д. 18 к. 1 лит. А );788736
781289;781289 Дикси (г. Колпино Трудящихся бульв. д. 18);10271933
